transaction_id,customer_id,merchant_id,amount,currency,category,card_bin,card_last4,ip_country,billing_country,shipping_country,device_id,hour_of_day,day_of_week,velocity_count,customer_age_days,previous_orders,customer_lifetime_value,previous_disputes,return_rate,created_at,is_fraud,is_chargeback,is_return_fraud
txn_00000118,cust_002118,merchant_027,2656.15,INR,groceries,550425,4285,IN,IN,IN,afbd0bfc-1e05-4dff-bf2e-4f2df386ac87,12,2,1,380,20,41393.02,1,0.37,2026-08-05T12:43:25.975994,0,0,0
txn_00000119,cust_002119,merchant_098,72819.92,INR,luxury,548691,2497,IN,IN,IN,e4e00f92-fdfc-4116-97d4-98e9623a2fd1,16,1,1,501,46,64169.45,3,0.23,2026-08-18T16:23:25.975994,0,0,0
txn_00000120,cust_002120,merchant_081,4455.45,INR,fashion,534123,8882,AE,GB,GB,e7d8eec2-c345-4ef9-8cd5-78c7189982a1,11,3,1,237,4,70716.96,0,0.11,2026-06-11T11:44:25.975994,0,0,0
txn_00000121,cust_002121,merchant_003,9519.63,INR,electronics,596413,7993,IN,IN,IN,e142017e-8d0b-4211-9ac7-5ed9a1e748a2,8,2,1,515,44,67403.3,1,0.05,2026-07-29T08:53:25.975994,0,0,0
txn_00000122,cust_002122,merchant_011,30248.52,INR,electronics,556457,4379,US,US,US,d7bc6b25-a1d3-400f-945d-53572c4b3c7c,23,1,1,670,41,75958.59,0,0.2,2026-07-28T23:28:25.975994,0,0,0
txn_00000123,cust_002123,merchant_030,1488.38,INR,fashion,420837,8189,US,US,US,a166fa3d-dd57-45c0-a982-a553bc2b109e,3,0,1,217,44,88755.43,3,0.14,2026-07-20T03:46:25.975994,0,0,0
txn_00000124,cust_001401,merchant_031,2011.53,INR,groceries,433508,5152,IN,IN,IN,04715c04-70dd-42f1-92fb-95a841217498,7,4,1,581,24,67703.5,2,0.19,2026-06-26T07:44:25.975994,0,0,0
txn_00000125,cust_002125,merchant_100,4484.8,INR,groceries,475639,5666,IN,IN,IN,5ed900da-31a7-49ee-853a-17f34e5f6e44,19,1,1,335,1,63412.29,3,0.25,2026-06-16T19:30:25.975994,0,0,0
txn_00000126,cust_002126,merchant_050,914.11,INR,groceries,521232,4839,US,US,US,63031033-4f91-4b4a-a330-9f226b52484a,17,2,1,325,23,10655.09,0,0.47,2026-06-17T17:01:25.975994,0,0,0
txn_00000127,cust_002127,merchant_042,1130.11,INR,groceries,434561,7061,IN,IN,IN,fcea3227-3e7f-4462-8ed9-acce647d9e9f,11,2,1,395,0,29184.74,3,0.39,2026-07-29T11:53:25.975994,0,0,0
txn_00000128,cust_002128,merchant_036,52554.39,INR,luxury,484967,8537,IN,IN,IN,2d282356-2247-4601-a76f-bf4214fe8e2a,17,2,1,432,19,48423.13,0,0.18,2026-06-24T17:11:25.975994,0,0,0
txn_00000129,cust_001476,merchant_043,1554.9,INR,digital_goods,470012,1752,IN,IN,IN,bdbfc703-83ed-4f4d-8fe7-e24b396b08c6,19,0,1,441,41,97422.54,1,0.15,2026-07-27T19:45:25.975994,0,0,0
txn_00000130,cust_002130,merchant_051,921.1,INR,digital_goods,462198,5228,IN,IN,IN,d9bf28df-6170-4ac4-9c4a-2d1c68e19eee,3,6,1,374,7,93206.72,1,0.3,2026-08-09T03:42:25.975994,0,0,0
txn_00000131,cust_002131,merchant_085,2069.75,INR,digital_goods,537479,7183,US,US,US,f3a034b0-53d0-489f-8599-31e52b064e75,22,0,1,158,45,42312.8,3,0.04,2026-06-15T22:35:25.975994,0,0,0
txn_00000132,cust_000981,merchant_086,29396.37,INR,luxury,581256,0602,US,US,US,1f4511ad-58c2-4ab7-b3da-a81a14862113,4,5,1,364,10,64699.98,0,0.28,2026-08-15T04:32:25.975994,0,0,0
txn_00000133,cust_002133,merchant_048,2534.37,INR,digital_goods,566420,1735,IN,IN,IN,a01a52ea-ecc0-429c-9035-c81bf33f3b6e,8,2,1,401,29,77234.22,1,0.17,2026-08-12T08:25:25.975994,0,0,0
txn_00000134,cust_002134,merchant_058,9471.98,INR,electronics,425213,2321,IN,IN,IN,d69bb591-93e8-4dea-8d3f-b2d8debca2a4,1,5,1,327,4,30026.41,0,0.01,2026-07-04T01:22:25.975994,0,0,0
txn_00000135,cust_002135,merchant_085,32557.81,INR,electronics,477632,2858,IN,IN,IN,756c71b3-856c-4bfa-ae4f-43cec21d217f,23,4,1,443,25,2919.23,1,0.22,2026-07-31T23:06:25.975994,0,0,0
txn_00000136,cust_002136,merchant_063,10139.35,INR,electronics,518200,9459,IN,IN,IN,0ca27be3-1b63-4aa0-aeb4-bd9f36f769c7,20,1,1,541,40,31340.41,3,0.31,2026-06-30T20:12:25.975994,0,0,0
txn_00000137,cust_002137,merchant_089,2553.8,INR,fashion,498288,4873,SG,SG,SG,c203057d-0cb8-405c-8831-4da6252ad005,13,1,1,145,32,38846.33,1,0.29,2026-09-01T13:12:25.975994,0,0,0
txn_00000138,cust_002138,merchant_018,4505.82,INR,fashion,482733,2733,IN,IN,IN,c06ec044-c7e0-4191-9f56-30e12f11556a,23,4,1,200,24,96382.91,3,0.2,2026-07-17T23:31:25.975994,0,0,0
txn_00000139,cust_002139,merchant_073,1080.81,INR,digital_goods,420835,9263,IN,IN,IN,00598836-a5f0-4baa-a2d7-8cfabec8452e,10,1,1,508,35,51080.6,0,0.13,2026-07-14T10:09:25.975994,0,0,0
txn_00000140,cust_002140,merchant_012,28011.24,INR,jewelry,467850,8951,IN,IN,IN,3efc8171-437c-4660-9403-b5dbb0bc93d0,16,5,1,450,7,77563.16,1,0.1,2026-08-29T16:11:25.975994,0,0,0
txn_00000141,cust_002141,merchant_091,3844.79,INR,digital_goods,531755,2281,US,US,US,0102f419-3424-4de3-a9df-8524586a8fa4,3,0,1,300,18,57273.56,0,0.07,2026-06-15T03:14:25.975994,0,0,0
txn_00000142,cust_002142,merchant_063,1342.95,INR,fashion,595969,2078,US,US,US,7ebf0428-3333-4738-aabf-b2cbb6ee9a73,7,4,1,146,36,63240.2,3,0.19,2026-06-26T07:12:25.975994,0,0,0
txn_00000143,cust_002143,merchant_012,1645.07,INR,groceries,577582,4558,IN,IN,IN,183fe477-0943-475e-b461-09e8a5d184a5,0,2,1,470,40,66414.38,2,0.43,2026-08-05T00:12:25.975994,0,0,0
txn_00000144,cust_002144,merchant_088,3416.28,INR,fashion,474843,4399,IN,IN,IN,8eafbc05-5bce-4283-a332-a33f7be06691,3,0,1,50,2,9957.47,3,0.01,2026-08-17T03:00:25.975994,0,0,0
txn_00000145,cust_000323,merchant_047,4434.98,INR,fashion,534562,3314,AE,AE,AE,5842621b-e54e-41b3-8fba-3d570a5b20e9,18,5,1,257,5,37184.38,1,0.03,2026-08-29T18:02:25.975994,0,0,0
txn_00000146,cust_002146,merchant_002,1077.53,INR,digital_goods,595915,1494,US,US,US,afdc1c99-4978-47bc-94ba-6fe169f53dd8,11,4,1,713,21,81710.9,3,0.35,2026-08-07T11:00:25.975994,0,0,0
txn_00000147,cust_002147,merchant_002,7751.0,INR,electronics,423526,5133,IN,IN,IN,3f227706-f08b-42c5-9e53-5d2cb1840ba1,13,5,1,625,41,16411.65,2,0.36,2026-07-25T13:33:25.975994,0,0,0
txn_00000148,cust_002148,merchant_018,19472.85,INR,electronics,538474,1420,GB,GB,GB,ab6e1740-9277-481c-b491-b40dc1dc19f8,3,1,1,254,17,64462.06,1,0.28,2026-06-23T03:38:25.975994,0,0,0
txn_00000149,cust_002149,merchant_031,2320.17,INR,digital_goods,496298,4942,IN,IN,IN,d65392e2-824e-48f2-ade4-a2f38783b15c,8,3,1,507,24,11274.37,3,0.32,2026-07-02T08:17:25.975994,0,0,0
txn_00000150,cust_002150,merchant_099,1700.14,INR,groceries,551480,2162,IN,IN,IN,87f8fa55-f30b-4422-af78-271553278d72,20,3,1,75,1,58736.35,0,0.13,2026-07-30T20:26:25.975994,0,0,0
txn_00000151,cust_002151,merchant_040,17836.99,INR,electronics,592388,8209,US,US,US,42c24edb-f918-455f-b853-461302ce9d32,11,1,1,81,32,92092.49,1,0.27,2026-07-28T11:32:25.975994,0,0,0
txn_00000152,cust_002152,merchant_008,1423.52,INR,digital_goods,450654,7167,US,US,US,4628b534-167b-453b-96a3-9bca9af41c7f,15,6,1,317,42,74169.35,1,0.06,2026-06-14T15:57:25.975994,0,0,0
txn_00000153,cust_002153,merchant_016,2246.28,INR,digital_goods,578551,8474,US,US,US,d10813ce-cede-428a-ab16-55bb248cf532,20,6,1,31,21,80710.78,2,0.26,2026-06-28T20:00:25.975994,0,0,0
txn_00000154,cust_002154,merchant_087,28945.42,INR,jewelry,569663,8368,IN,IN,IN,4e2933d9-dc82-43b8-bd15-695eb4df5b90,14,1,1,119,14,74078.0,0,0.02,2026-08-18T14:15:25.975994,0,0,0
txn_00000155,cust_000500,merchant_035,10494.74,INR,electronics,433456,0579,IN,IN,IN,77e32310-21b6-42eb-bd67-a4b106bd7446,22,5,1,80,36,37280.82,0,0.09,2026-08-29T22:06:25.975994,0,0,0
txn_00000156,cust_000094,merchant_032,63545.94,INR,jewelry,547002,5090,IN,IN,IN,96e38580-c086-4ec7-b3ab-c0d3686f3c85,20,0,1,476,23,59169.09,3,0.5,2026-06-08T20:04:25.975994,0,0,0
txn_00000157,cust_002157,merchant_001,2534.67,INR,digital_goods,429735,0104,SG,SG,SG,3d344264-53ee-4309-93ea-037beef887e8,20,5,1,674,24,84900.6,2,0.05,2026-08-15T20:32:25.975994,0,0,0
txn_00000158,cust_002158,merchant_075,8268.05,INR,electronics,428661,4584,IN,IN,IN,911bc163-a577-4466-b7bd-60a626b4e6d8,22,2,1,98,32,13351.39,3,0.04,2026-08-12T22:36:25.975994,0,0,0
txn_00000159,cust_002159,merchant_010,4165.72,INR,fashion,448230,4276,GB,GB,GB,6dd9b14f-0c4a-4fad-9f5c-249210003f84,7,1,1,208,8,77993.7,0,0.08,2026-07-28T07:45:25.975994,0,0,0
txn_00000160,cust_002160,merchant_078,1842.77,INR,fashion,537215,7404,IN,IN,IN,8991b08b-8e2a-4124-a7f6-ed113c3d3e63,11,0,1,42,13,83592.48,2,0.07,2026-06-22T11:02:25.975994,0,0,0
txn_00000161,cust_002161,merchant_018,37055.55,INR,jewelry,498759,4896,IN,IN,IN,6e4bbd32-c2d0-453f-9be7-cc302c27f76b,23,1,1,125,0,6166.92,1,0.07,2026-07-28T23:27:25.975994,0,0,0
txn_00000162,cust_000762,merchant_043,3569.57,INR,digital_goods,486326,9602,IN,IN,IN,5793c3fb-cf3b-4ae4-a8bd-a7fc780dafef,11,1,1,126,2,94228.07,0,0.08,2026-06-09T11:04:25.975994,0,0,0
txn_00000163,cust_002163,merchant_079,995.14,INR,groceries,460165,6990,IN,IN,IN,d6467f69-4f4d-4c88-a83f-c07f0aec6f73,17,1,1,252,41,29510.52,3,0.44,2026-06-30T17:09:25.975994,0,0,0
txn_00000164,cust_002164,merchant_045,24282.07,INR,electronics,536143,8614,IN,GB,GB,8dd1a1b8-47e8-48bf-a324-3cd13e3d159c,21,1,1,580,32,32160.44,2,0.09,2026-06-09T21:42:25.975994,0,0,0
txn_00000165,cust_002165,merchant_095,18438.5,INR,electronics,517679,7728,IN,IN,IN,8b754325-53a3-4105-a7f8-f0e99e936adf,13,0,1,58,48,99639.2,1,0.29,2026-07-06T13:58:25.975994,0,0,0
txn_00000166,cust_000795,merchant_073,4525.11,INR,fashion,433081,3875,IN,IN,IN,384dbbf3-0602-4f81-b70f-399ed5895153,20,4,1,578,9,56310.89,1,0.42,2026-09-04T20:50:25.975994,0,0,0
txn_00000167,cust_001987,merchant_017,7744.7,INR,fashion,514975,1478,IN,IN,IN,94eacec8-30a9-4314-b850-a07b9b8350e3,1,2,1,349,45,17745.99,2,0.03,2026-06-10T01:22:25.975994,0,0,0
txn_00000168,cust_002168,merchant_021,1769.07,INR,digital_goods,478982,5978,AE,AE,AE,711205ee-8ef0-461a-b87a-ef76253fe9c5,21,6,1,448,50,63926.6,3,0.32,2026-08-30T21:29:25.975994,0,0,0
txn_00000169,cust_002169,merchant_074,17150.16,INR,jewelry,539260,9649,US,US,US,c8d0198d-be8a-43b3-9c2a-4681a41a3397,18,3,1,401,49,96518.39,0,0.09,2026-09-03T18:00:25.975994,0,0,0
txn_00000170,cust_002170,merchant_086,961.47,INR,groceries,475035,2304,IN,IN,IN,08cf1a5d-fa3f-4641-b15a-021f367442bb,19,1,1,655,46,88665.35,3,0.01,2026-07-21T19:02:25.975994,0,0,0
txn_00000171,cust_002171,merchant_062,1330.08,INR,digital_goods,410167,0788,IN,IN,IN,62435733-0b9f-4db5-bb5a-ca5ba8f9805d,22,6,1,592,41,75824.35,1,0.08,2026-06-28T22:23:25.975994,0,0,0
txn_00000172,cust_002172,merchant_044,1443.27,INR,groceries,544226,1715,IN,IN,IN,32b00fd1-a1eb-4657-9ba2-d7e9d949c9c6,14,5,1,609,39,89322.62,0,0.22,2026-07-25T14:38:25.975994,0,0,0
txn_00000173,cust_002173,merchant_039,2371.98,INR,digital_goods,423272,5424,IN,IN,IN,c3ee421e-0ca9-472c-9528-e0faa1e5b31b,2,5,1,244,6,4963.54,3,0.08,2026-09-05T02:38:25.975994,0,0,0
txn_00000174,cust_002174,merchant_063,3445.12,INR,fashion,536171,1589,IN,IN,IN,a7fb3f1f-7e00-4e2b-a7e1-bc8addf86bb4,11,1,1,677,16,9113.69,3,0.09,2026-07-14T11:22:25.975994,0,0,0
txn_00000175,cust_000756,merchant_070,22683.59,INR,electronics,570956,4315,IN,IN,IN,39a20397-1faf-4075-bfd1-e395e8f41276,13,6,1,424,48,58972.64,0,0.42,2026-06-14T13:40:25.975994,0,0,0
txn_00000176,cust_000857,merchant_080,25163.05,INR,jewelry,585066,3860,IN,IN,IN,04e91529-bf37-43fb-826d-a0935bec7fa9,1,4,1,151,7,94925.48,3,0.09,2026-06-12T01:28:25.975994,0,0,0
txn_00000177,cust_001990,merchant_009,31025.74,INR,electronics,465492,1283,AE,AE,AE,3b6a6c40-4365-4193-ba59-6ac7c3f6dd13,13,2,1,90,24,55636.42,2,0.43,2026-08-26T13:45:25.975994,0,0,0
txn_00000178,cust_002178,merchant_069,1314.08,INR,groceries,524748,6790,IN,IN,IN,43e7eaff-1fdc-416a-a8a1-f57d39d8a9aa,12,3,1,353,26,26413.66,3,0.29,2026-08-20T12:51:25.975994,0,0,0
txn_00000179,cust_002179,merchant_044,58447.84,INR,electronics,515083,6484,GB,GB,GB,7b09ed70-2385-489a-a896-55c69366a87a,10,1,1,311,19,28034.67,3,0.43,2026-07-07T10:39:25.975994,0,0,0
txn_00000180,cust_002180,merchant_063,34182.35,INR,jewelry,568079,5257,IN,IN,IN,8688ff5a-aea5-4c34-a06c-3d886e2e4e3a,11,4,1,529,23,82101.74,1,0.03,2026-08-28T11:04:25.975994,0,0,0
txn_00000181,cust_002181,merchant_036,1954.3,INR,fashion,432772,3158,GB,GB,GB,82fc5379-fbc0-4553-9dab-f29a19834d1b,15,6,1,378,29,50512.64,0,0.34,2026-06-14T15:54:25.975994,0,0,0
txn_00000182,cust_002182,merchant_021,1756.22,INR,fashion,586923,9033,IN,IN,IN,789c3d4c-a269-4822-9c11-4249e7407a39,8,5,1,586,49,96491.76,1,0.32,2026-07-11T08:45:25.975994,0,0,0
txn_00000183,cust_002183,merchant_040,19092.32,INR,electronics,499417,0145,IN,IN,IN,f9c2a064-fa19-41b5-9442-7938b2ad7ebd,4,1,1,730,45,64274.03,3,0.45,2026-06-30T04:43:25.975994,0,0,0
txn_00000184,cust_000940,merchant_009,13414.27,INR,electronics,586609,1676,IN,US,US,4dff4a1a-0357-4f9d-a3c7-40fdeb9cba52,5,1,1,345,17,64059.47,2,0.13,2026-08-18T05:30:25.975994,0,0,0
txn_00000185,cust_002185,merchant_064,2143.55,INR,groceries,477802,3937,GB,GB,GB,ba7202db-e7ab-449e-828a-793c1f02c3a7,21,5,1,303,16,90691.16,3,0.19,2026-08-22T21:34:25.975994,0,0,0
txn_00000186,cust_002186,merchant_072,2533.92,INR,digital_goods,454979,3643,IN,IN,IN,e6e55166-c454-4e73-bc2c-26a615f445c5,6,4,1,186,18,9760.31,1,0.37,2026-08-07T06:14:25.975994,0,0,0
txn_00000187,cust_002187,merchant_060,48212.03,INR,luxury,595778,1463,IN,IN,IN,aa98c492-8236-449f-8491-653b80b45d6c,22,3,1,121,30,5367.7,0,0.24,2026-07-16T22:42:25.975994,0,0,0
txn_00000188,cust_002188,merchant_019,9822.28,INR,electronics,564146,0885,GB,GB,GB,0b5a3b76-59ec-4a2b-8ab2-7920ffa4ff8f,19,3,1,324,45,18035.68,0,0.24,2026-07-02T19:18:25.975994,0,0,0
txn_00000189,cust_002189,merchant_056,7033.09,INR,electronics,469251,4481,IN,IN,IN,415a2778-9b60-43b0-8be0-b7955b7e1415,14,2,1,649,27,40339.35,3,0.19,2026-08-19T14:23:25.975994,0,0,0
txn_00000190,cust_002190,merchant_014,11998.63,INR,electronics,452233,8700,IN,IN,IN,8a69d1af-e59c-4d81-beac-2055ad5614b2,8,3,1,393,32,58867.07,1,0.03,2026-08-27T08:07:25.975994,0,0,0
txn_00000191,cust_002191,merchant_030,2301.74,INR,groceries,566841,2192,IN,IN,IN,67fdb723-a095-48b5-8a67-b8a43148614b,15,2,1,230,46,98487.95,1,0.37,2026-07-22T15:02:25.975994,0,0,0
txn_00000192,cust_002192,merchant_015,16694.8,INR,electronics,459177,4190,US,US,US,805bc77a-8f34-4eb0-a8a7-b7dbdbb42136,10,5,1,427,28,38025.38,2,0.24,2026-08-22T10:34:25.975994,0,0,0
txn_00000193,cust_002193,merchant_080,1072.81,INR,digital_goods,565164,1654,IN,IN,IN,38b7f72f-e8a2-43b9-93a2-4a6a873d1dae,7,0,1,121,18,11401.26,0,0.25,2026-08-24T07:00:25.975994,0,0,0
txn_00000194,cust_002194,merchant_086,1635.68,INR,groceries,456913,6713,IN,IN,IN,c9787e18-8989-4baf-8848-641e5d328c77,15,6,1,92,7,83523.22,3,0.07,2026-08-09T15:36:25.975994,0,0,0
txn_00000195,cust_002195,merchant_047,3637.41,INR,fashion,443540,3787,IN,US,US,8c35f683-d4a2-43e1-be49-8738be0d5607,9,2,1,694,20,42599.52,0,0.05,2026-08-05T09:58:25.975994,0,0,0
txn_00000196,cust_002196,merchant_059,9641.93,INR,electronics,453078,5857,GB,US,US,d7cdf9b7-9745-42ed-9845-d6462526e1da,20,3,1,279,24,68990.24,3,0.4,2026-06-18T20:44:25.975994,0,0,0
txn_00000197,cust_002197,merchant_004,1619.84,INR,groceries,430892,1699,IN,IN,IN,3af1ec0b-e781-459e-8d19-8d9a2bd4e33c,6,2,1,701,46,97344.46,1,0.24,2026-08-19T06:20:25.975994,0,0,0
txn_00000198,cust_002198,merchant_044,1544.3,INR,groceries,444290,5148,IN,IN,IN,0d0a21d0-3d3b-4af5-9c1e-a6b322ba0d79,8,4,1,532,33,68824.16,0,0.22,2026-08-14T08:28:25.975994,0,0,0
txn_00000199,cust_002199,merchant_022,1694.06,INR,fashion,529484,9147,GB,GB,GB,0607d00a-167c-48ea-a2c4-2ba3f22a2688,5,1,1,77,48,49164.8,1,0.17,2026-06-09T05:51:25.975994,0,0,0
txn_00000200,cust_002200,merchant_064,3587.68,INR,fashion,562858,3850,IN,IN,IN,1ca2d592-045d-4f8d-b739-47d6971ba099,22,2,1,670,1,10264.33,3,0.02,2026-08-19T22:57:25.975994,0,0,0
txn_00000201,cust_002201,merchant_072,1985.47,INR,groceries,576628,9213,IN,IN,IN,1b9b0e48-a272-43d9-b794-ff45bcbe484f,20,0,1,635,38,47313.37,2,0.36,2026-07-20T20:44:25.975994,0,0,0
txn_00000202,cust_002202,merchant_093,2577.94,INR,groceries,556548,4783,IN,IN,IN,bd17bf50-dc44-4ba5-9cb3-2830b04f9902,10,5,1,420,6,25428.93,1,0.09,2026-06-20T10:49:25.975994,0,0,0
txn_00000203,cust_000804,merchant_076,25405.13,INR,electronics,454293,1765,US,US,US,58b3b381-9f4d-488a-88e0-5b632182030a,6,4,1,517,8,96385.48,0,0.27,2026-08-28T06:29:25.975994,0,0,0
txn_00000204,cust_002204,merchant_050,753.24,INR,groceries,576628,2903,IN,IN,IN,80ac8354-4e6b-45a0-9f3a-cdfb928c6cfe,12,1,1,429,38,91591.02,1,0.14,2026-06-23T12:16:25.975994,0,0,0
txn_00000205,cust_001987,merchant_081,9385.23,INR,electronics,464099,9871,US,US,US,d00b3bdf-43ae-4370-bbfc-7cafd1051b1a,7,3,1,223,12,20971.27,2,0.34,2026-07-16T07:27:25.975994,0,0,0
txn_00000206,cust_000271,merchant_054,32342.87,INR,jewelry,476046,8888,IN,IN,IN,f5aa339b-1d80-44d1-a90e-897920de438e,20,6,1,691,47,89386.6,2,0.44,2026-06-21T20:27:25.975994,0,0,0
txn_00000207,cust_002207,merchant_038,19393.6,INR,electronics,529048,0869,IN,IN,IN,6f0b1136-0c96-4082-ae93-3fc50d518d89,18,5,1,209,48,54117.21,2,0.41,2026-06-27T18:35:25.975994,0,0,0
txn_00000208,cust_002208,merchant_088,1940.58,INR,groceries,494819,9195,IN,IN,IN,047a8edb-41ca-4d39-a837-c3bd3ea85bb9,18,4,1,321,35,5380.22,2,0.1,2026-09-04T18:36:25.975994,0,0,0
txn_00000209,cust_001762,merchant_023,10296.78,INR,groceries,587120,8955,US,US,US,42b4aef8-3f4f-4d65-85ca-8df93119f83e,18,2,1,527,7,37719.82,3,0.14,2026-07-01T18:20:25.975994,0,0,0
txn_00000210,cust_002210,merchant_085,19955.31,INR,electronics,453327,7640,US,US,US,ad23e5e7-cfe2-4aaf-806d-688e3ca3d10a,19,4,1,309,31,78990.82,2,0.04,2026-06-26T19:30:25.975994,0,0,0
txn_00000211,cust_002211,merchant_038,5293.05,INR,fashion,476209,2611,IN,IN,IN,d423c7f9-307c-45b1-b72f-2407bb7b58e5,20,3,1,224,48,61828.06,3,0.5,2026-06-18T20:06:25.975994,0,0,0
txn_00000212,cust_001329,merchant_093,24168.52,INR,electronics,541502,3994,AE,AE,AE,4f47d2f6-819c-447e-9225-7f7fe0bd1981,21,5,1,290,1,91133.59,2,0.26,2026-07-18T21:50:25.975994,0,0,0
txn_00000213,cust_002213,merchant_028,4154.98,INR,fashion,451984,8419,IN,IN,IN,cf6ad3f8-d4da-4dbe-adf7-30d4ae27836f,1,5,1,702,27,83566.51,1,0.27,2026-08-15T01:52:25.975994,0,0,0
txn_00000214,cust_002214,merchant_074,21354.05,INR,jewelry,499921,2519,IN,IN,IN,d931c8db-2ad7-4f2a-9cfd-409348da77af,10,3,1,234,16,40763.28,3,0.32,2026-06-11T10:56:25.975994,0,0,0
txn_00000215,cust_002215,merchant_039,21922.97,INR,electronics,494072,1036,US,US,US,9b66ba3c-5035-493c-a1a2-946cdc150a3a,11,4,1,622,5,28151.74,3,0.19,2026-09-04T11:14:25.975994,0,0,0
txn_00000216,cust_000063,merchant_048,2038.47,INR,fashion,461248,8941,IN,IN,IN,b46d50f4-3e65-4881-a05d-edb594ee149d,6,3,1,12,35,87476.69,1,0.06,2026-07-16T06:48:25.975994,0,0,0
txn_00000217,cust_002217,merchant_024,44416.62,INR,luxury,449936,3441,US,US,US,b50788c3-27b9-44c2-b9e6-95f698844308,15,1,1,227,39,83474.84,1,0.06,2026-07-21T15:18:25.975994,0,0,0
txn_00000218,cust_002218,merchant_017,39226.06,INR,luxury,594498,9005,IN,IN,IN,40a522bc-2a20-4711-8df7-ce5a9816104c,12,3,1,688,41,23453.28,2,0.31,2026-07-09T12:04:25.975994,0,0,0
txn_00000219,cust_000650,merchant_095,3125.36,INR,fashion,586568,2496,IN,IN,IN,f0b592af-3f26-4ccf-aff0-3243e988ca9f,22,4,1,657,27,27667.98,2,0.07,2026-07-17T22:02:25.975994,0,0,0
txn_00000220,cust_002220,merchant_026,4772.14,INR,groceries,550038,7978,IN,IN,IN,8a30519e-ef4b-4fbf-bf6f-f0b08a539587,11,6,1,270,46,88633.58,0,0.36,2026-08-23T11:45:25.975994,0,0,0
txn_00000221,cust_001739,merchant_099,1179.37,INR,fashion,587337,3485,SG,SG,SG,4a7609fe-30a4-4010-a232-537300f8aaa8,2,6,1,604,46,85716.42,1,0.23,2026-08-16T02:22:25.975994,0,0,0
txn_00000222,cust_002222,merchant_095,4228.06,INR,fashion,490482,2717,US,US,US,626dbb1c-d03f-4096-87ed-cfa908bbda7d,14,5,1,496,22,4041.98,3,0.12,2026-06-27T14:28:25.975994,0,0,0
txn_00000223,cust_002223,merchant_036,6697.22,INR,electronics,560868,7695,SG,SG,SG,d6dbbc54-bb7f-4001-b331-9ab6196e00a1,5,5,1,270,37,54435.01,1,0.19,2026-06-13T05:12:25.975994,0,0,0
txn_00000224,cust_002224,merchant_078,39490.38,INR,luxury,477720,4121,IN,IN,IN,beae6a5d-6e75-4842-a9fa-b4ec25425329,21,2,1,7,32,88203.42,3,0.08,2026-08-12T21:14:25.975994,0,0,0
txn_00000225,cust_002225,merchant_062,3447.41,INR,digital_goods,430625,5934,IN,IN,IN,47406463-7f58-4c63-b032-4a34e00d9e0c,16,6,1,491,13,59079.09,3,0.01,2026-08-30T16:18:25.975994,0,0,0
txn_00000226,cust_002226,merchant_093,51633.1,INR,luxury,485008,2406,IN,IN,IN,00f4228c-fabe-4535-bcfd-ff2ccc41b73e,1,2,1,678,18,94725.39,1,0.22,2026-07-01T01:17:25.975994,0,0,0
txn_00000227,cust_001776,merchant_059,1750.22,INR,fashion,588753,2338,US,US,US,8470421b-b2e6-4320-85d9-17c647b28f86,4,2,1,611,37,6884.29,3,0.19,2026-07-01T04:34:25.975994,0,0,0
txn_00000228,cust_002228,merchant_012,10489.75,INR,electronics,529603,9920,IN,IN,IN,3345b7ad-fa57-4e97-a42f-cb070b96dd1f,3,1,1,494,42,13032.88,0,0.45,2026-08-25T03:54:25.975994,0,0,0
txn_00000229,cust_002229,merchant_090,2809.33,INR,digital_goods,515693,8680,IN,IN,IN,a694e7a7-f340-4636-b3e4-c86eb5067b77,21,4,1,590,6,42548.94,2,0.24,2026-08-07T21:14:25.975994,0,0,0
txn_00000230,cust_002230,merchant_089,1041.1,INR,groceries,543791,3096,IN,IN,IN,3e62b9d1-97f6-4651-a7be-9405c53e7e5b,3,0,1,324,26,36226.98,1,0.21,2026-06-08T03:25:25.975994,0,0,0
txn_00000231,cust_002231,merchant_072,16714.55,INR,electronics,590200,4514,AE,AE,AE,9e1f8672-f347-4cce-9489-aaa17eb0d419,22,4,1,496,16,98850.83,2,0.39,2026-07-03T22:27:25.975994,0,0,0
txn_00000232,cust_002232,merchant_090,15345.71,INR,electronics,440116,7317,US,US,US,5a0553cd-f210-4ee1-aa3b-478946e0b73a,15,4,1,701,45,5205.28,3,0.48,2026-06-19T15:24:25.975994,0,0,0
txn_00000233,cust_002233,merchant_067,10829.24,INR,electronics,521552,1049,IN,IN,IN,4e597d64-8222-4304-bb2f-bce6e4246a06,10,6,1,294,45,96352.98,0,0.47,2026-08-23T10:38:25.975994,0,0,0
txn_00000234,cust_001311,merchant_001,8763.4,INR,fashion,535525,0550,US,US,US,d4f95446-b089-4c30-bfdc-26fcdb2d0a34,16,4,1,162,5,99681.71,3,0.18,2026-09-04T16:31:25.975994,0,0,0
txn_00000235,cust_002235,merchant_025,68647.35,INR,luxury,421818,9004,IN,IN,IN,223a696b-82a9-4a92-8c6a-c9d8213d1301,20,3,1,466,25,57490.67,2,0.09,2026-08-20T20:14:25.975994,0,0,0
txn_00000236,cust_002236,merchant_032,18164.18,INR,luxury,525336,8409,AE,AE,AE,45b4f02d-10a1-41d5-ac80-4eca0e36365d,17,2,1,348,49,45884.84,3,0.45,2026-08-19T17:36:25.975994,0,0,0
